id,budget,revenue
369778,USD 18500000,0
877703,0,0
652483,0,0
1040148,N/A,43716515
721625,0,620836
515916,N/A,0
486101,0,8198518
429174,0,3925992
770254,0,0
587272,3400000,15894372
604563,20400000,13450000
492353,0,Unknown
340022,0,0
347866,0,0
454294,59000000,32140970
535437,0,0
817648,0,0
656663,10000000,80340218
739413,0,0
432976,0,0
542830,0,0
838484,0,0
450489,$ 10000000,0
489929,0,0
823766,0,0
449664,0,1870824
624808,0,0
416194,6300000,0
291984,35.0M,0
773655,0,0
526050,20000000,17399000
449459,0,0
672647,0,0
449406,0,0
370567,59000000,90497778
796185,USD 27500000,Não Informado
614930,70000000,172000000
516632,16000000,4796993
329981,10000000,13082071
606117,0,0
339404,0,0
567970,0,Unknown
807356,5000000,2543216
528949,0,0
471507,9000000,Unknown
462883,10000000,0
649087,0,0
526007,0,0
463858,N/A,0
429191,0,1880736
539181,0,2902552
400157,100000000,Unknown
514593,0,0
471474,1000000,3469151
347984,1500000,0
350312,31.0M,275947313
257785,25000000,Não Informado
831946,N/A,0
417812,0,3097257
522369,0,-8766149
245842,USD 40500000,2182492
390734,0,Unknown
718444,0,139757
776797,0,0
586461,0,274674
738652,0,6807158
326285,0,0
668482,25000000,35602350
594718,0,354023
480001,0,2414269
591538,0,176248
467909,$ 55000000,43000000
950445,0,0
408647,0,0
570131,USD 7950000,0
818750,N/A,0
393729,2791874,0
421792,0,2707199
248705,25868826,Unknown
576156,0,0
611213,0,187432
513574,1158003,0
630220,2500000,3486375
653349,N/A,0
469019,0,Unknown
483980,0,Unknown
334538,0,9995
338947,14000000,0
776305,0,63501160
408033,0,0
267192,0,5681622
423612,0,4831836
846214,0,0
539649,0,Unknown
392207,USD 5000000,0
377263,0,-7478354
489988,0,1041955
582883,N/A,1686700
536743,20000000,-47803176
830788,10000000,33628000
577242,17516235,-19002036
484437,N/A,3373474
876716,45.2K,0
615666,0,0
413594,0,20725409
518452,0,0
639798,0,0
852046,0,0
487680,38000000,0
643215,72000000,0
393764,0,0
449992,N/A,0
186759,8000000,0
554241,N/A,69412425
833097,0,0
433247,24000000,0
270774,32000000,58500000
353979,0,22003
860623,0,0
329010,0,0
412202,1050000,0
582873,3800000,1681545
530723,0,0
497814,6000000,49078000
440708,0,0
424277,15500000,3642692
443009,0,2066633
457955,0,0
467632,0,3435047
544431,0,0
487242,0,0
503125,0,0
575776,0,1640866
375012,0,0
606234,0,243279
512263,3500000,3400977
536437,70000000,9464308
644090,0,0
840882,0,0
681019,0,0
481432,0,0
509635,0,0
435126,0,0
862965,2000000,Unknown
433502,0,9215591
354216,0,0
763148,0,0
437109,125000,-8737458
597433,N/A,0
526019,29000000,26925979
263341,20000000,0
703451,0,0
785752,0,0
470114,0,5805201
489930,0,0
418437,12000000,-17768012
661914,0,0
402298,10000000,4073489
496450,86000000,36010829
743601,0,0
369299,0,0
656563,0,0
649409,0,0
436931,0,37552144
369300,0,2225698
429733,0,0
651571,0,-39328
474051,0,0
484751,0,0
405177,20000000,0
332411,18000000,0
548066,0,15575
726684,0,Unknown
382598,0,7268779
512025,0,0
434616,0,0
744114,0,0
340677,13000000,0
701175,0,0
451657,0,81455
852448,0,0
633515,$ 14000000,0
523773,0,0
471014,0,0
354861,25000000,25601244
487672,0,0
199928,0,0
403300,9000000,4612788
352492,0,0
375798,0,0
467936,0,17696794
571384,9000000,Não Informado
234004,20000000,8821329
717930,0,3000000
345915,N/A,-855888
549559,0,Não Informado
425134,0,26251899
359412,15000000,0
317091,0,0
434203,10000000,0
609972,0,0
485415,USD 8000000,0
823951,17.7M,18114769
532710,12000000,15039250
729720,0,0
655082,26000000,-13000000
257345,4000000,10898293
632617,8300000,4300000
740925,0,0
533444,6000000,2576990
653851,90000000,20000000
472424,0,Unknown
436274,0,14097
575417,0,0
375804,0,Não Informado
429473,0,0
692969,0,0
334536,0,19980
866413,0,0
339103,$ 10000000,4343227
396940,0,33109
524369,50000000,13037403
590706,23000000,-99924
801335,0,0
382593,0,0
340945,N/A,2158568
392982,12000000,10051659
805327,0,0
603119,0,Não Informado
448095,0,0
605804,0,3758846
596161,USD 21000000,7997460
498249,0,0
613911,0,0
454467,0,0
476292,0,4300000
988078,N/A,0
508791,9000000,Unknown
597922,2800000,0
517088,0,0
508642,0,21041950
793723,N/A,0
739993,0,0
662546,0,0
466622,50000000,5989583
744594,100000000,Não Informado
660982,0,0
583268,0,0
864873,0,0
552095,0,0
474331,0,0
408648,3500000,39091
339547,0,0
451500,N/A,0
568012,0,81562741
345923,30000000,646946
671039,0,0
539517,0,0
745881,0,7230000
661231,0,0
736073,0,0
763149,0,0
428399,9831962,0
654974,15.0M,0
420808,0,0
195590,21500000,-6817535
508570,0,0
495766,0,0
521034,0,889816
890980,0,0
605886,0,200221
763164,0,0
524247,$ 8000000,40600000
550231,21000000,3215636
534259,15000000,18144644
291356,N/A,53647
382748,0,0
798286,35000000,10000000
413998,0,9200168
390497,USD 1000000,52444295
948713,0,0
384798,0,0
529106,5000000,4493306
864370,0,5700000
457435,10800000,Unknown
445040,0,1361611
667869,0,0
614292,0,0
518068,$ 18300000,112790210
550776,0,0
593395,11000000,3189418
1102776,0,0
293767,40000000,30930984
638449,0,1451974
407559,0,0
848685,3900000,10238603
411009,0,0
694234,$ 3000000,0
373314,N/A,2049761
1013860,0,0
348668,5210000,5900000
945729,60000000,-89800000
653567,0,0
449985,10000000,0
340103,2700000,0
433501,0,Unknown
323368,0,0
851644,$ 119,0
448776,0,-958883
543580,0,20904188
966220,1000000,0
513347,0,496334
961323,0,0
890771,0,Unknown
363992,0,0
401200,20000000,0
241258,5000000,6341855
523781,0,0
736069,0,0
407449,0,955925
445954,N/A,320705
602147,0,0
710356,0,0
507505,3000000,10452324
596054,0,7364054
499726,0,Não Informado
581387,17700000,61321941
410554,10000000,0
417670,0,Unknown
474335,19000000,17665000
438689,2000000,2006704
567797,0,17424378
378108,0,Não Informado
411873,0,0
668742,4000000,14871307
296360,3000000,21401949
601470,0,2404127
590854,0,0
420426,0,3729856
714888,0,871621
426285,10000000,0
843794,0,0
518158,0,Unknown
873126,0,0
509364,0,0
678512,USD 15000000,212587173
505177,0,68260
738646,N/A,0
803700,0,9494985
582607,0,0
339408,$ 8500000,Não Informado
419700,0,0
760926,6500000,176048
399248,0,7509436
611914,0,4700862
820912,0,0
621870,0,Não Informado
490003,0,22835787
921636,0,0
901563,0,3129968
428836,12000000,242115
587693,0,Unknown
355547,10000000,0
681887,20000000,349757
347882,250000,3914430
531438,0,0
426618,0,128269
653601,0,0
436343,0,0
407439,0,11710110
477033,0,0
446696,10000000,Unknown
441614,0,0
760336,0,0
531503,0,Não Informado
420950,0,0
205588,0,9930095
805320,19800000,0
551808,5000000,18529730
741074,0,0
400090,0,855756
76812,0,0
608195,0,Não Informado
413279,0,0
560144,70000000,0
403450,0,0
568467,0,1396905
416494,0,0
644479,0,1315376
451955,N/A,4248574
480572,0,87465
500852,15000000,15200000
415401,0,3300000
574436,0,0
881164,0,0
532067,0,0
398920,0,0
760747,0,0
471707,0,0
604578,0,Não Informado
347026,14000000,13819139
449756,0,0
306943,0,0
435707,0,0
513083,0,0
426284,0,150532
492336,0,0
487083,6.0M,0
523638,0,0
441183,0,0
227932,2000000,37858128
430155,$ 4000000,2363584
505225,0,Não Informado
426238,0,486623
450001,0,21832649
435577,7806306,9567121
586592,0,117947
716258,0,0
464504,20000000,74747725
740996,0,0
664300,250000,31014
934761,0,0
507143,0,0
637693,USD 30000000,-17635215
724989,N/A,Não Informado
638965,4900000,2044087
421658,20000000,0
836009,0,0
399173,5000000,388789
571891,0,26654184
566222,0,0
554590,0,0
598331,0,0
375355,N/A,0
830784,50000000,104088441
1016121,0,0
355008,N/A,0
340270,0,0
754067,6500000,4181043
595743,0,0
606952,4000000,8277796
331962,0,1787926
442064,USD 14000000,21753365
277839,5402000,0
375183,0,1641235
489430,0,0
440762,10000000,1011305
599281,0,24565
602545,4000000,2514679
809140,4000000,21591034
619592,15.0M,638221
578908,N/A,0
595671,0,407807
475132,0,3944165
459202,25000000,48333932
429467,0,916727
598133,5.0M,0
640344,75000,9500000
336455,0,551760
622855,0,0
283601,0,0
432087,0,0
478820,0,0
845222,0,0
613080,6000000,0
604822,0,50866901
460648,65.0M,0
416051,11329550,Unknown
671043,0,0
437739,0,0
810171,0,0
848058,2400000,380512
706510,0,0
374052,0,228894
641501,18000000,0
544510,0,0
291351,0,908927
727293,N/A,0
394830,0,6554322
620683,2000000,39273021
323262,0,0
422803,0,42880428
453278,0,0
594634,0,0
575100,0,7478544
660942,3400000,0
558144,0,0
852096,N/A,0
489418,0,0
438347,0,0
736074,0,0
291328,USD 25000000,3885342
843241,0,1094673
601844,0,1045873
589761,9100000,6459306
500922,0,0
632856,75000000,0
925102,0,3467232
294793,0,0
455236,0,0
477018,0,0
531949,0,Não Informado
821881,0,0
417643,N/A,217427
457262,3400000,0
484510,0,0
441384,USD 5000000,-4554065
413644,30000000,46372519
664031,0,0
530254,5500000,24340302
383869,8600000,0
537055,0,0
519141,0,0
381034,0,0
432616,0,9242157
768744,0,38410729
529862,0,7439448
489326,0,Não Informado
301372,0,0
632322,25000000,2000000
419507,0,0
430365,0,0
599845,0,Não Informado
301608,9000000,0
800497,6500000,937490
449749,0,3009621
556901,0,0
920081,0,0
429202,0,1330828
431072,10000000,0
387893,0,0
374461,8000000,0
528491,0,0
333674,0,Não Informado
458344,0,0
563907,0,4695495
746333,0,7375119
336011,$ 700000,200242
419522,0,0
468284,3000000,1001305
377273,USD 762241,285930
375785,0,Não Informado
411019,1000000,-7123919
374205,0,66207073
430354,0,0
667216,N/A,5078400
778730,0,0
534780,4.5M,40000000
505706,0,0
449574,0,0
479226,6000000,0
408508,0,21626
892153,0,0
485894,0,7197082
534490,2400000,0
765245,0,0
507441,0,0
531509,0,0
589739,284058,0
582927,849080,Não Informado
338768,0,0
650031,0,0
785663,0,Unknown
438348,0,0
354282,0,0
459928,0,6158
531499,30000000,942666
581997,0,0
481375,0,0
391757,0,0
568300,0,0
660000,20800000,8600000
451925,0,0
385360,0,Unknown
519106,0,Não Informado
976720,0,889529
50022,N/A,18850674
417830,N/A,40120144
785457,0,0
300667,10000000,680351
520900,15600000,11620337
532408,41900000,66978229
470878,7000000,86026201
566454,0,0
438740,USD 15000000,13767037
326423,N/A,Não Informado
473149,4000000,5132274
703771,0,0
670203,0,Não Informado
785985,0,0
354859,N/A,12448676
271706,4531653,84552250
599521,0,0
807196,0,0
294795,0,0
573699,11936735,61631776
429450,13938145,-30169000
489064,3000000,-2295825
552532,0,0
565716,0,0
611291,0,0
409297,0,0
661930,0,0
444902,6000000,0
606679,0,0
628917,0,0
500919,0,1052222
588921,0,10237061
718633,11000000,0
293452,15000000,Não Informado
588001,0,0
454458,45000000,32450241
339994,0,90573
602063,0,33457923
551271,23000000,4311284
301355,$ 10000000,315132
317560,0,28430
411638,$ 1200000,1813729
433252,0,0
763152,0,0
618354,0,0
553512,0,Não Informado
467673,0,0
614939,22000000,Não Informado
457943,0,730762
560362,0,0
297160,0,30911
558582,N/A,101068
597156,0,0
758724,0,0
559581,10000000,0
440596,0,Não Informado
777245,0,7589419
508933,0,0
442065,USD 20000000,3364426
626332,0,0
403605,0,0
532908,0,0
513409,N/A,0
487702,0,0
394684,4000000,1598584
1070514,0,0
366170,0,1015339
532938,3500000,4645750
426249,0,365353
668195,0,0
431937,0,0
995133,0,0
627463,0,Não Informado
459003,5000000,16858557
298584,0,0
504603,N/A,0
290825,5000000,0
823754,0,0
522444,0,1117982
606876,0,Unknown
728526,0,0
426814,0,Não Informado
419709,0,0
823999,0,1228459
709631,0,Não Informado
377275,0,4971428
389868,0,-2021735
380124,20000000,74827344
444539,5.4M,12055868
574982,0,2746207
611468,0,Unknown
811367,0,0
814757,0,11320643
517331,4552700,Unknown
492621,0,0
837881,32000000,Não Informado
419635,0,Não Informado
582885,0,0
317557,N/A,10367161
339987,0,Não Informado
841755,0,0
618353,0,0
912908,$ 46000000,32000000
571495,0,Unknown
427348,0,0
427989,0,0
458109,8500000,0
438396,3268650,0
395814,0,0
439998,0,1042265
694254,0,0
979924,0,0
661791,USD 3749231,1817696
606566,0,Não Informado
433422,0,0
509730,0,35515687
332794,N/A,9722918
864959,0,Unknown
610120,0,0
369523,0,0
340674,USD 4480393,0
833339,3000000,Unknown
458302,0,7434840
301348,0,1055287
763788,0,0
426865,0,0
530081,N/A,3822
437670,0,0
359784,N/A,Unknown
730154,0,0
750253,0,962689
582186,0,0
369883,8500000,23316139
877183,0,0
765119,0,0
541305,0,829900
333663,0,0
469876,0,822764
664574,0,Unknown
820446,40000000,88000000
433244,0,0
457962,0,0
674607,0,0
428045,49000000,8685794
611605,0,0
475888,0,0
524216,0,107629
483983,0,11859396
613099,N/A,0
643550,0,0
479040,0,386790
615177,0,0
360606,USD 9000000,0
475094,0,0
565413,0,0
520360,0,Unknown
340101,$ 11795877,3603484
617762,0,0
663558,N/A,0
315880,10000000,Não Informado
590869,0,0
433627,0,9196740
785539,0,0
400411,0,349183
491926,0,Unknown
369894,0,798214
347126,5000000,23507567
383709,0,1947099
785516,0,0
610461,0,0
672322,0,0
335777,40000000,65146020
816904,12300000,34200000
755339,0,0
415010,N/A,0
737568,0,307873
595148,0,177418
787428,0,0
869626,0,6000000
460059,0,0
747687,0,0
813258,0,0
626393,0,0
308529,17000000,0
644092,0,0
458131,10.0M,0
496704,0,0
486070,0,4154000
653598,0,43840
785533,0,0
520901,0,0
801058,0,0
838330,0,0
780382,USD 11900000,15300000
652837,0,0
452773,10778400,34156960
500860,0,1144575
516043,0,0
1140066,0,0
693113,15000000,Não Informado
335791,10000000,30658387
536841,0,0
968051,38500000,231200000
411999,0,0
340481,N/A,0
850018,0,0
575322,6000000,211674
581644,N/A,0
502422,0,0
632632,0,0
426962,0,4855506
615453,20000000,Não Informado
416160,5000000,-5728
377897,0,0
432618,0,0
860159,0,0
616803,0,98157
1001865,0,0
573164,0,3606902
679989,0,0
634544,0,0
184341,20000000,0
464737,0,185469
589524,N/A,0
575813,0,-225879065
276624,0,0
667257,0,Não Informado
586333,0,Unknown
458005,0,0
369781,0,0
360365,19201483,17000172
348657,0,0
450179,0,0
764835,0,0
665828,USD 14000000,0
680593,0,289157
520736,0,0
842675,73801827,604380922
356298,0,Unknown
464502,USD 20000000,Não Informado
535356,0,0
394374,0,0
364051,0,1063893
523936,0,700000
758330,0,7589829
311667,0,0
906221,$ 45000000,52000000
736769,47000000,0
373072,0,923000
542417,0,0
753453,0,0
508018,4642619,0
302150,17000000,0
843906,0,0
399031,13600000,0
451995,0,1108983
621151,0,0
433471,0,0
425980,0,2400000
390989,0,0
334522,0,33125
592863,0,31217372
335360,6000000,61294644
912598,0,0
478860,0,0
717980,0,0
451877,0,0
874300,0,0
417466,N/A,1929915
412547,0,197616
652722,N/A,425332
715123,0,0
438747,0,0
351809,6700000,9074836
430528,0,1162912
699102,N/A,0
501633,0,0
341689,0,0
595985,USD 2700000,0
640923,0,3700000
459616,18900000,25498160
621707,0,742476
820609,$ 22800000,0
641790,0,92968
652004,2.0M,239828
533514,0,20339624
559401,0,0
514277,5000000,661769
592336,8000000,5000000
312669,0,3351735
