id,nome,nota,comentario
538846,Daniel Ferreira 590,8.6,
1218061,Isabela Araújo 324,3.4,
1087066,Rodrigo Nascimento,5.9,"Poderia ser melhor, mas não é ruim."
533355,Carlos Barbosa 179,9.9,Excepcional! História envolvente e atuações impecáveis.
738507,Sérgio Freitas,3.4,"Ruim, não vale o tempo investido."
395797,Natália Santos 441,5.4,Assisti até o final mas não me marcou.
726953,Gabriela Freitas,0.2,
1158519,Sandra Cavalcanti 577,2.1,"Terrível, um dos piores que já vi."
854239,Roberto Almeida,1.7,"Terrível, um dos piores que já vi."
749427,Gabriela Fernandes 634,6.1,"Mediano, tem seus momentos mas nada demais."
900026,Fernanda Silva 471,5.3,Assisti até o final mas não me marcou.
666681,Patrícia Oliveira 155,7.2,"Ótimo entretenimento, não decepciona."
832074,Isabela Gomes 608,3.9,Deixou a desejar em vários aspectos.
977553,Roberto Mendes,5.1,"Aceitável, mas esperava mais."
589790,Diego Teixeira 121,6.6,"Mediano, tem seus momentos mas nada demais."
755016,Vanessa Teixeira 484,3.7,"Não gostei, história confusa."
742387,Maria Lopes 603,6.1,
511828,Roberto Pinto 246,4.9,
58431,Fábio Correia 159,4.7,"Decepcionante, esperava muito mais."
581726,Isabela Lima 650,3.8,"Decepcionante, esperava muito mais."
506854,Roberto Almeida,5.1,"Filme ok, nada de especial."
1117967,Henrique Martins 124,,
1175422,Matheus Freitas 510,8.5,"Obra-prima do cinema, simplesmente espetacular."
610542,Felipe Ferreira 158,2.1,Péssimo em todos os sentidos.
1016336,Cristina Rodrigues 235,7.3,"Gostei bastante, recomendo."
552481,Marcio Costa 579,6.8,"Mediano, tem seus momentos mas nada demais."
416261,Mariana Souza,9.1,
897371,Cristina Rodrigues 235,4.5,"Ruim, não vale o tempo investido."
794456,Camila Souza,7.0,"Gostei bastante, recomendo."
832098,Sandra Reis 675,8.0,"Gostei bastante, recomendo."
489520,Patrícia Gomes 576,7.5,
900309,Patrícia Teixeira 195,3.0,"Decepcionante, esperava muito mais."
663278,Cristina Rodrigues 235,7.1,Filme interessante com boas atuações.
496256,Gabriel Martins 479,0.9,Não recomendo de jeito nenhum.
765370,Gabriela Freitas,3.0,"Fraco, não recomendo."
682976,João Ribeiro 136,5.2,"Aceitável, mas esperava mais."
881071,Ricardo Correia 118,8.7,Excepcional! História envolvente e atuações impecáveis.
979967,Luciana Freitas 641,3.5,
932402,Camila Costa,8.2,"Gostei bastante, recomendo."
404831,Juliana Alves 282,7.4,Filme interessante com boas atuações.
335797,Paulo Alves,5.3,
898164,Leandro Pinto 377,9.3,Perfeito! Um dos melhores filmes que já vi.
611519,Bianca Monteiro 143,6.3,"Mediano, tem seus momentos mas nada demais."
1052948,Carolina Monteiro,6.7,"Aceitável, mas esperava mais."
926711,Carolina Lopes 276,1.3,"Que filme ruim, não assistam."
416586,Priscila Teixeira 703,,
651151,Daniela Teixeira 427,9.5,Filme incrível! Recomendo muito!
1105266,João Freitas 154,3.5,Deixou a desejar em vários aspectos.
825935,Marcio Souza 560,,
514504,Mariana Rocha 188,0.4,"Que filme ruim, não assistam."
595579,Henrique Rocha 123,6.7,"Aceitável, mas esperava mais."
746019,Carlos Lopes 729,1.7,
602217,Luciana Rodrigues 216,8.0,Filme interessante com boas atuações.
575327,Lucas Dias 614,6.8,"Filme ok, nada de especial."
420554,Cristina Rodrigues 235,0.5,
702095,Natália Reis 172,2.5,
519180,Amanda Correia 382,7.2,Legal! Uma boa opção para o fim de semana.
477811,Henrique Martins 149,6.0,"Mediano, tem seus momentos mas nada demais."
1125212,Marcio Cardoso 482,7.3,"Ótimo entretenimento, não decepciona."
749744,Cristina Dias 718,9.9,Perfeito! Um dos melhores filmes que já vi.
632963,Ricardo Ferreira 151,8.2,Filme interessante com boas atuações.
1190760,Sérgio Pinto 357,1.3,"Que filme ruim, não assistam."
876201,Daniela Teixeira 427,1.9,"Que filme ruim, não assistam."
1035956,Adriana Dias 257,,
640953,Bruno Carvalho 507,9.8,Filme incrível! Recomendo muito!
644469,Vinícius Souza 469,1.7,"Que filme ruim, não assistam."
539397,Carlos Mendes 299,0.8,Não recomendo de jeito nenhum.
1191661,Pedro Costa 181,4.8,Deixou a desejar em vários aspectos.
529008,Leandro Reis 397,7.7,Muito bom! Vale a pena assistir.
833587,Ricardo Ferreira 151,5.7,
523718,Felipe Araújo 591,7.4,Filme interessante com boas atuações.
675233,Larissa Lopes 330,7.8,"Gostei bastante, recomendo."
421367,Daniel Monteiro 176,4.1,"Não gostei, história confusa."
1177573,Rodrigo Dias 146,,
1084295,Mariana Souza 433,6.8,"Aceitável, mas esperava mais."
566879,Alexandre Nascimento 537,,
391486,Ricardo Ferreira 151,9.4,Filme incrível! Recomendo muito!
594417,Ricardo Alves,7.1,Muito bom! Vale a pena assistir.
738696,Gabriela Fernandes 446,9.1,Perfeito! Um dos melhores filmes que já vi.
410592,Natália Santos 441,2.0,Horrível! Perda de tempo.
943001,Matheus Cardoso 298,3.2,
805760,João Nascimento 553,9.2,
860278,Priscila Lopes 464,7.7,
747670,Ricardo Correia 118,8.2,"Ótimo entretenimento, não decepciona."
642820,Eduardo Fernandes 296,9.4,Excepcional! História envolvente e atuações impecáveis.
623336,Marcelo Nascimento 231,2.6,"Terrível, um dos piores que já vi."
1074980,Vinícius Lopes 466,2.2,"Terrível, um dos piores que já vi."
588265,Patrícia Gomes 576,8.9,
519063,Thiago Monteiro 540,4.7,"Decepcionante, esperava muito mais."
1256760,Letícia Ferreira,9.7,Filme incrível! Recomendo muito!
522618,Claudia Santos 638,7.1,Legal! Uma boa opção para o fim de semana.
1139546,Renata Souza 502,7.6,"Ótimo entretenimento, não decepciona."
927429,Paulo Lopes 170,1.3,Não recomendo de jeito nenhum.
981514,Luciana Santos 733,5.5,"Filme ok, nada de especial."
356184,Fernanda Alves 413,8.5,"Obra-prima do cinema, simplesmente espetacular."
755408,Daniela Martins,5.0,
866434,Vanessa Santos 244,6.5,"Poderia ser melhor, mas não é ruim."
749915,Rodrigo Souza 350,5.8,"Filme ok, nada de especial."
752622,Roberto Dias,7.6,"Gostei bastante, recomendo."
1109496,Paulo Dias 352,1.6,
977893,Matheus Carvalho,7.3,
425046,Henrique Oliveira 327,4.4,"Ruim, não vale o tempo investido."
504172,Fernanda Lopes 201,3.0,
589209,Marcelo Nascimento 231,6.5,Assisti até o final mas não me marcou.
673368,Ricardo Alves,9.0,"Adorei cada minuto, uma experiência inesquecível."
979031,Camila Cardoso 423,3.1,"Não gostei, história confusa."
576901,Rodrigo Monteiro 696,2.4,Horrível! Perda de tempo.
1290169,Camila Ferreira 633,9.8,"Obra-prima do cinema, simplesmente espetacular."
650080,Lucas Alves,9.4,Perfeito! Um dos melhores filmes que já vi.
1010482,Roberto Araújo 628,5.9,Assisti até o final mas não me marcou.
811569,Fernanda Fernandes 689,1.4,"Terrível, um dos piores que já vi."
979853,Henrique Castro 663,6.8,"Poderia ser melhor, mas não é ruim."
852252,Letícia Rocha 233,6.3,"Mediano, tem seus momentos mas nada demais."
764957,Alexandre Alves 293,3.3,"Ruim, não vale o tempo investido."
524247,Larissa Mendes 378,7.8,
1109893,Vinícius Souza 100,,
517093,Carolina Monteiro 218,8.8,"Adorei cada minuto, uma experiência inesquecível."
556018,Amanda Souza 395,0.5,Péssimo em todos os sentidos.
436998,Camila Lima 392,8.9,Filme incrível! Recomendo muito!
435478,Renata Silva 444,7.0,
1082058,Juliana Rodrigues 241,7.0,Muito bom! Vale a pena assistir.
797620,Lucas Freitas 371,9.8,Excepcional! História envolvente e atuações impecáveis.
628468,Leonardo Araújo 406,2.3,Horrível! Perda de tempo.
513083,Carolina Teixeira 334,8.3,
579211,Letícia Alves 571,5.5,"Mediano, tem seus momentos mas nada demais."
1496496,Roberto Reis 300,7.1,Filme interessante com boas atuações.
643866,Tatiana Mendes 229,6.5,"Mediano, tem seus momentos mas nada demais."
534368,Eduardo Dias 285,4.8,"Ruim, não vale o tempo investido."
740842,Cristina Monteiro 310,3.3,"Fraco, não recomendo."
1404726,Roberto Almeida 555,1.4,
1131444,Lucas Mendes 632,3.8,
599521,Paulo Nascimento,8.9,Excepcional! História envolvente e atuações impecáveis.
606402,Adriana Moreira 403,1.2,Horrível! Perda de tempo.
384081,Marcio Oliveira 292,5.9,Assisti até o final mas não me marcou.
635399,Fernanda Rodrigues 747,9.2,"Adorei cada minuto, uma experiência inesquecível."
939518,Paulo Barbosa,3.6,"Ruim, não vale o tempo investido."
1113565,Isabela Santos 237,2.9,Péssimo em todos os sentidos.
1153539,Sandra Santos 332,7.8,Legal! Uma boa opção para o fim de semana.
560928,Paulo Barbosa,8.1,Filme interessante com boas atuações.
1017749,Roberto Dias,8.1,Filme interessante com boas atuações.
478437,Sérgio Monteiro 429,1.2,Péssimo em todos os sentidos.
993175,Mariana Teixeira 678,7.1,Muito bom! Vale a pena assistir.
692669,Amanda Castro 242,8.3,
468033,Patrícia Oliveira 155,5.7,"Aceitável, mas esperava mais."
711960,Larissa Carvalho 345,7.8,
1026932,Beatriz Araújo 409,5.5,"Mediano, tem seus momentos mas nada demais."
1017236,Paulo Ferreira 420,3.6,"Fraco, não recomendo."
960044,Roberto Rodrigues 180,9.1,Filme incrível! Recomendo muito!
351211,Maria Dias 117,5.5,"Mediano, tem seus momentos mas nada demais."
547382,Diego Cavalcanti 578,4.3,"Ruim, não vale o tempo investido."
1164154,Vinícius Ferreira 405,9.4,Perfeito! Um dos melhores filmes que já vi.
854440,Roberto Souza 184,8.8,"Obra-prima do cinema, simplesmente espetacular."
1084121,Roberto Rodrigues 468,1.2,Não recomendo de jeito nenhum.
824329,Beatriz Martins 548,7.1,Filme interessante com boas atuações.
1033219,Leandro Moreira 157,0.1,"Que filme ruim, não assistam."
520963,Sérgio Dias 583,9.8,Perfeito! Um dos melhores filmes que já vi.
716411,Aline Nascimento 443,8.2,"Ótimo entretenimento, não decepciona."
537897,Leonardo Castro 187,9.5,
475351,Paulo Ferreira 420,6.6,
1296094,Rodrigo Mendes,7.9,Legal! Uma boa opção para o fim de semana.
1217234,Gustavo Cavalcanti,2.6,Péssimo em todos os sentidos.
800329,Paulo Carvalho,8.8,"Obra-prima do cinema, simplesmente espetacular."
555450,Vinícius Rodrigues 311,8.6,Excepcional! História envolvente e atuações impecáveis.
660552,Pedro Ferreira 160,6.7,
941053,Maria Alves 707,1.4,"Que filme ruim, não assistam."
455108,Gabriel Fernandes 166,0.6,
1114915,Lucas Lima 417,3.8,"Fraco, não recomendo."
736738,Isabela Araújo 247,1.5,Não recomendo de jeito nenhum.
528870,Natália Barbosa 458,8.9,"Obra-prima do cinema, simplesmente espetacular."
566212,Priscila Barbosa 204,7.8,"Ótimo entretenimento, não decepciona."
671039,Carolina Almeida 653,,
521324,Carlos Mendes 299,9.5,"Adorei cada minuto, uma experiência inesquecível."
729348,Marcelo Nascimento 103,1.3,Péssimo em todos os sentidos.
460055,Carlos Fernandes 693,7.6,
628784,Priscila Freitas,4.1,
551381,Marcio Oliveira 292,8.5,Excepcional! História envolvente e atuações impecáveis.
547208,Adriana Almeida 222,4.2,"Fraco, não recomendo."
455232,Fernanda Alves 413,3.1,
440857,Paulo Lopes 333,8.2,Filme interessante com boas atuações.
614329,Mariana Rocha 188,8.6,
473402,Pedro Costa 181,0.9,"Terrível, um dos piores que já vi."
568956,Rafael Cardoso 343,8.5,Filme incrível! Recomendo muito!
961203,Leandro Araújo 732,6.3,
669386,Patrícia Martins 616,5.0,"Poderia ser melhor, mas não é ruim."
416186,Amanda Freitas 648,2.9,
560698,Daniel Correia 407,0.2,"Que filme ruim, não assistam."
429310,Thiago Alves 687,8.4,Muito bom! Vale a pena assistir.
482305,Gabriel Carvalho 125,9.0,Perfeito! Um dos melhores filmes que já vi.
505378,Cristina Santos 734,5.5,"Poderia ser melhor, mas não é ruim."
692922,Claudia Reis 442,0.1,Péssimo em todos os sentidos.
594742,Mariana Pinto 207,7.7,
439987,Priscila Lopes 464,8.6,
1588283,Isabela Moreira 190,1.2,Horrível! Perda de tempo.
518710,Marcelo Monteiro 169,5.7,"Poderia ser melhor, mas não é ruim."
583746,Camila Costa 513,5.0,
1022206,Gabriel Rodrigues 569,10.0,Perfeito! Um dos melhores filmes que já vi.
797084,Thiago Lopes 585,9.8,Perfeito! Um dos melhores filmes que já vi.
860119,Beatriz Lima 575,9.1,"Adorei cada minuto, uma experiência inesquecível."
426750,Larissa Nascimento 554,4.8,
666137,Alexandre Pinto 107,8.0,
1314338,André Santos 680,0.6,
531333,Gustavo Gomes 503,4.0,"Ruim, não vale o tempo investido."
518500,Letícia Ferreira,3.7,"Decepcionante, esperava muito mais."
789972,Gustavo Dias 704,2.7,Não recomendo de jeito nenhum.
469978,Carolina Almeida 690,2.7,"Que filme ruim, não assistam."
500737,Lucas Freitas 371,7.9,Filme interessante com boas atuações.
857450,Beatriz Souza 112,1.7,Péssimo em todos os sentidos.
519187,Pedro Silva 267,8.0,Filme interessante com boas atuações.
474444,Camila Oliveira 485,5.2,"Aceitável, mas esperava mais."
928718,Sandra Rodrigues 736,8.6,Excepcional! História envolvente e atuações impecáveis.
537641,Vinícius Teixeira 528,3.6,"Decepcionante, esperava muito mais."
611967,Paulo Alves,6.1,
519161,Marcio Gomes 360,4.5,
1094950,Marcio Alves 202,7.8,Muito bom! Vale a pena assistir.
744457,Sérgio Freitas,,
385301,Lucas Lima 417,,
392390,Eduardo Barbosa 494,9.5,Perfeito! Um dos melhores filmes que já vi.
848788,Bianca Rocha 411,8.5,Excepcional! História envolvente e atuações impecáveis.
449942,Sérgio Freitas,2.9,Horrível! Perda de tempo.
659724,Paulo Alves,,
1311780,Patrícia Ribeiro,1.0,Não recomendo de jeito nenhum.
598895,Henrique Reis 249,6.9,"Filme ok, nada de especial."
1266033,Gabriela Alves 472,8.2,
1082608,Cristina Oliveira 495,,
724610,Camila Cardoso 423,7.8,"Ótimo entretenimento, não decepciona."
986709,Eduardo Barbosa 494,8.6,Filme incrível! Recomendo muito!
560928,Vinícius Martins 320,7.5,"Ótimo entretenimento, não decepciona."
615103,Pedro Souza 611,3.3,"Não gostei, história confusa."
529909,Vanessa Santos 244,7.3,"Gostei bastante, recomendo."
647700,Marcio Rodrigues 582,7.5,
523213,Isabela Souza 265,6.6,"Poderia ser melhor, mas não é ruim."
371462,Vanessa Monteiro 295,,
949829,Paulo Carvalho,5.3,"Filme ok, nada de especial."
658700,Priscila Freitas,5.7,
844417,Matheus Cardoso 601,3.4,"Não gostei, história confusa."
918610,Gabriel Ferreira 436,0.9,Não recomendo de jeito nenhum.
698069,Diego Moreira 301,2.5,"Que filme ruim, não assistam."
744857,Pedro Costa 181,1.5,"Terrível, um dos piores que já vi."
477763,Cristina Rodrigues 235,5.0,"Mediano, tem seus momentos mas nada demais."
1002095,Vinícius Martins 320,3.8,Deixou a desejar em vários aspectos.
1247981,Fábio Dias 200,6.1,"Poderia ser melhor, mas não é ruim."
880943,Fábio Castro 390,3.0,Deixou a desejar em vários aspectos.
464752,Diego Monteiro 525,9.0,Excepcional! História envolvente e atuações impecáveis.
993152,Carolina Lopes 276,3.7,"Decepcionante, esperava muito mais."
822509,Paulo Correia 681,8.4,Muito bom! Vale a pena assistir.
1001272,Henrique Martins 124,2.3,
567156,Vinícius Ferreira 405,1.2,
466985,Lucas Lima 417,0.9,Não recomendo de jeito nenhum.
1021063,Paulo Lopes 170,9.2,
843058,Larissa Moreira 491,1.9,Não recomendo de jeito nenhum.
392001,Sandra Monteiro 304,1.9,Péssimo em todos os sentidos.
1048745,Matheus Cavalcanti,3.3,"Fraco, não recomendo."
382431,Camila Lima 392,1.1,
1033352,Claudia Lopes 366,5.4,"Mediano, tem seus momentos mas nada demais."
478595,Gustavo Alves 208,0.4,Péssimo em todos os sentidos.
718863,Carlos Castro 374,6.4,"Poderia ser melhor, mas não é ruim."
453289,Roberto Castro 666,8.7,Perfeito! Um dos melhores filmes que já vi.
1094115,Diego Monteiro 525,7.3,
744527,Mônica Araújo 674,8.4,Filme interessante com boas atuações.
885812,André Nascimento 109,5.8,"Filme ok, nada de especial."
878218,João Ribeiro 136,4.2,"Ruim, não vale o tempo investido."
469587,Eduardo Cardoso 536,7.6,"Gostei bastante, recomendo."
895990,Sandra Reis 675,8.1,"Gostei bastante, recomendo."
591120,Bruno Souza 572,1.6,"Terrível, um dos piores que já vi."
456544,Tatiana Moreira 373,7.1,Filme interessante com boas atuações.
748680,Claudia Lopes,5.3,Assisti até o final mas não me marcou.
584354,Priscila Fernandes 669,7.1,"Gostei bastante, recomendo."
887671,Gabriela Alves 472,5.0,"Filme ok, nada de especial."
310043,Juliana Araújo 724,8.1,"Gostei bastante, recomendo."
398979,Roberto Mendes,0.7,Não recomendo de jeito nenhum.
415086,Felipe Oliveira 645,4.4,"Decepcionante, esperava muito mais."
781165,Renata Ferreira 589,6.2,Assisti até o final mas não me marcou.
1064361,Tatiana Ferreira 534,1.7,
980261,Mariana Teixeira 678,4.1,"Não gostei, história confusa."
1225776,Sandra Almeida 474,5.6,
499503,Henrique Martins 149,5.3,Assisti até o final mas não me marcou.
1168153,Claudia Reis 442,6.2,"Aceitável, mas esperava mais."
480812,Priscila Silva 467,3.0,
452187,Gabriel Gomes 546,4.6,"Não gostei, história confusa."
1022512,Roberto Ferreira 522,0.9,Não recomendo de jeito nenhum.
445633,Sérgio Pinto 357,9.6,Filme incrível! Recomendo muito!
480016,Larissa Mendes 378,3.6,"Fraco, não recomendo."
809420,Patrícia Oliveira 415,0.3,Horrível! Perda de tempo.
505786,Fernanda Rodrigues 747,7.1,
543115,Rafael Araújo 748,7.4,"Ótimo entretenimento, não decepciona."
1079721,Daniel Monteiro 176,6.7,"Aceitável, mas esperava mais."
864367,Aline Correia 545,3.0,
508839,Sandra Freitas 662,6.6,"Poderia ser melhor, mas não é ruim."
1107403,Marcio Monteiro 649,6.4,"Filme ok, nada de especial."
720272,Natália Martins 266,1.0,"Terrível, um dos piores que já vi."
877787,Marcio Souza 560,0.7,Não recomendo de jeito nenhum.
1024055,Pedro Ferreira 160,4.1,"Decepcionante, esperava muito mais."
776942,Vinícius Reis 473,6.9,"Mediano, tem seus momentos mas nada demais."
625878,Carolina Freitas 657,3.7,Deixou a desejar em vários aspectos.
660048,Fábio Teixeira 380,1.8,"Terrível, um dos piores que já vi."
660365,Roberto Mendes 661,6.2,"Poderia ser melhor, mas não é ruim."
510720,Roberto Souza 184,8.8,Filme incrível! Recomendo muito!
921373,Isabela Dias 556,0.4,Horrível! Perda de tempo.
1033467,Letícia Rodrigues 542,1.3,"Terrível, um dos piores que já vi."
409549,Sérgio Monteiro 429,1.3,"Terrível, um dos piores que já vi."
641784,Renata Cavalcanti 194,3.9,"Decepcionante, esperava muito mais."
1145045,Tatiana Lopes,4.3,Deixou a desejar em vários aspectos.
1732582,Mônica Monteiro 730,1.1,Péssimo em todos os sentidos.
523938,Fernanda Lopes 201,5.3,"Poderia ser melhor, mas não é ruim."
603476,Marcio Alves 202,3.7,Deixou a desejar em vários aspectos.
652595,Sandra Cavalcanti 577,7.2,Muito bom! Vale a pena assistir.
623949,Vinícius Reis 362,2.1,"Que filme ruim, não assistam."
400280,Cristina Lima,8.7,Excepcional! História envolvente e atuações impecáveis.
417989,Ana Ribeiro 336,9.7,
635537,Sandra Rodrigues 736,2.8,
940801,Gustavo Cavalcanti,7.3,"Gostei bastante, recomendo."
530530,Roberto Reis 300,4.9,"Fraco, não recomendo."
580513,Carolina Lopes 276,0.7,"Que filme ruim, não assistam."
491846,Lucas Fernandes 421,1.7,"Que filme ruim, não assistam."
711099,Bruno Costa 131,8.1,Muito bom! Vale a pena assistir.
1072090,Camila Santos 272,6.3,
1019412,Luciana Freitas 641,8.0,"Ótimo entretenimento, não decepciona."
1033482,Thiago Moreira,4.4,
740176,Priscila Teixeira 703,4.4,
433630,Ricardo Alves,1.8,Péssimo em todos os sentidos.
795709,Paulo Pinto 206,2.6,
850021,Fábio Martins,1.3,
1243817,Paulo Almeida,2.6,
1310924,Roberto Moreira 715,3.9,
796011,Gustavo Dias 303,0.5,"Terrível, um dos piores que já vi."
1063469,Vinícius Cardoso 742,1.6,Horrível! Perda de tempo.
748675,Priscila Alves 367,8.4,Legal! Uma boa opção para o fim de semana.
759426,Mariana Costa 721,10.0,"Obra-prima do cinema, simplesmente espetacular."
763921,Gabriela Fernandes 446,4.0,Deixou a desejar em vários aspectos.
484436,Leandro Almeida 321,5.3,"Filme ok, nada de especial."
770992,Roberto Pinto 246,2.0,
655947,Fernanda Reis 307,9.1,Perfeito! Um dos melhores filmes que já vi.
433316,Priscila Teixeira 703,9.3,"Obra-prima do cinema, simplesmente espetacular."
1051447,Maria Lopes 603,5.5,"Mediano, tem seus momentos mas nada demais."
767247,Henrique Martins 124,8.8,"Obra-prima do cinema, simplesmente espetacular."
657168,Vinícius Teixeira 528,5.0,"Mediano, tem seus momentos mas nada demais."
504934,Tatiana Lopes,9.2,"Obra-prima do cinema, simplesmente espetacular."
501819,Marcelo Lopes 523,6.3,"Mediano, tem seus momentos mas nada demais."
795246,Isabela Dias 556,1.5,Não recomendo de jeito nenhum.
1317423,Gabriela Reis,1.5,Não recomendo de jeito nenhum.
516788,Mônica Alves 365,0.5,
471860,Felipe Oliveira 645,,
956496,Sandra Freitas 662,3.3,Deixou a desejar em vários aspectos.
644158,Luciana Cardoso 224,4.6,Deixou a desejar em vários aspectos.
659744,Fábio Teixeira 380,0.9,"Que filme ruim, não assistam."
1161128,Eduardo Nascimento 323,9.2,Excepcional! História envolvente e atuações impecáveis.
284052,Pedro Ferreira,5.7,
640213,Daniel Mendes 281,6.9,"Mediano, tem seus momentos mas nada demais."
457197,Cristina Dias 718,8.9,
430792,Gabriel Dias 404,6.8,"Mediano, tem seus momentos mas nada demais."
822589,Marcelo Castro,3.1,"Decepcionante, esperava muito mais."
417769,Carlos Martins 706,8.8,Perfeito! Um dos melhores filmes que já vi.
895963,Roberto Souza 184,9.0,"Adorei cada minuto, uma experiência inesquecível."
871388,Vinícius Ferreira 405,8.8,Excepcional! História envolvente e atuações impecáveis.
882059,Priscila Carvalho 318,7.7,Legal! Uma boa opção para o fim de semana.
1073425,Pedro Ferreira 739,0.9,"Que filme ruim, não assistam."
1361328,Vinícius Araújo,8.5,"Adorei cada minuto, uma experiência inesquecível."
427012,Roberto Pinto 246,3.4,
980320,Matheus Santos 431,2.1,Horrível! Perda de tempo.
409365,Gabriel Teixeira 399,2.4,Horrível! Perda de tempo.
1177674,Natália Carvalho 279,9.1,Excepcional! História envolvente e atuações impecáveis.
891234,Carlos Souza 197,6.3,
451873,Luciana Cardoso 224,3.5,"Fraco, não recomendo."
677210,Matheus Fernandes 132,6.5,Assisti até o final mas não me marcou.
457724,Juliana Castro 595,9.3,Excepcional! História envolvente e atuações impecáveis.
668144,Bruno Ferreira 698,9.1,
566292,Ana Santos 612,5.3,
651710,Roberto Dias,2.3,Não recomendo de jeito nenhum.
754359,André Silva,3.8,Deixou a desejar em vários aspectos.
488795,Leandro Araújo 732,7.0,Legal! Uma boa opção para o fim de semana.
860849,Ricardo Alves,,
686947,Fernanda Lopes 201,0.8,"Terrível, um dos piores que já vi."
332411,André Ferreira 414,8.5,Perfeito! Um dos melhores filmes que já vi.
440047,João Araújo 470,1.0,"Terrível, um dos piores que já vi."
551263,Claudia Moreira 588,4.0,
659728,Carlos Fernandes 693,2.7,Péssimo em todos os sentidos.
670429,Fábio Mendes 498,7.3,Legal! Uma boa opção para o fim de semana.
550863,Gabriela Barbosa,7.5,"Ótimo entretenimento, não decepciona."
660667,Diego Cavalcanti 578,8.4,Muito bom! Vale a pena assistir.
726627,Felipe Dias 605,4.8,"Decepcionante, esperava muito mais."
607138,Roberto Pinto 246,8.3,"Gostei bastante, recomendo."
401110,Camila Costa 513,3.1,"Fraco, não recomendo."
593689,Lucas Correia 447,1.2,"Terrível, um dos piores que já vi."
1037974,Tatiana Oliveira 369,3.6,"Fraco, não recomendo."
507141,Priscila Castro 515,9.1,"Adorei cada minuto, uma experiência inesquecível."
340225,Lucas Correia 447,4.3,Deixou a desejar em vários aspectos.
437530,Vinícius Rodrigues,8.8,Perfeito! Um dos melhores filmes que já vi.
1084130,Gustavo Dias 303,1.0,"Terrível, um dos piores que já vi."
567602,Leonardo Martins,0.9,"Terrível, um dos piores que já vi."
542224,Felipe Lopes 185,6.2,"Filme ok, nada de especial."
643179,Rafael Fernandes 114,2.0,"Que filme ruim, não assistam."
607082,Roberto Mendes 661,8.0,Filme interessante com boas atuações.
1075335,Thiago Cavalcanti 683,1.4,Não recomendo de jeito nenhum.
602809,Isabela Cavalcanti 137,1.4,"Terrível, um dos piores que já vi."
814296,Gustavo Santos,6.5,Assisti até o final mas não me marcou.
685997,Ricardo Santos,10.0,Perfeito! Um dos melhores filmes que já vi.
514889,Juliana Castro 595,,
1035160,Patrícia Nascimento,0.7,
800595,Roberto Oliveira,8.2,Legal! Uma boa opção para o fim de semana.
565732,João Lopes 148,2.3,
1353194,Paulo Cardoso,7.1,"Gostei bastante, recomendo."
1356669,Eduardo Fernandes 296,3.1,Deixou a desejar em vários aspectos.
969103,Letícia Cardoso 651,4.0,Deixou a desejar em vários aspectos.
949622,Priscila Castro 515,6.5,
835982,Maria Cardoso 508,2.0,Péssimo em todos os sentidos.
835278,Amanda Souza 395,2.9,
480645,Patrícia Dias 623,7.5,Muito bom! Vale a pena assistir.
388221,Ana Santos 199,7.2,Muito bom! Vale a pena assistir.
1040430,Lucas Silva,7.0,
617373,Cristina Freitas 355,7.0,Muito bom! Vale a pena assistir.
537336,Adriana Rocha 211,5.5,"Poderia ser melhor, mas não é ruim."
1265662,Aline Lima 271,1.3,"Terrível, um dos piores que já vi."
1026371,Carlos Castro 374,,
749318,Paulo Lopes 333,5.1,"Poderia ser melhor, mas não é ruim."
639591,João Ribeiro 136,6.9,"Filme ok, nada de especial."
702545,Pedro Costa 181,4.5,
495047,Gabriela Ribeiro 499,10.0,Perfeito! Um dos melhores filmes que já vi.
553898,Juliana Nascimento 315,1.1,Horrível! Perda de tempo.
664327,Claudia Alves 565,0.9,Péssimo em todos os sentidos.
473343,Gabriela Oliveira 686,8.2,Filme interessante com boas atuações.
1151073,Ana Correia 306,4.6,
645990,Sérgio Pinto 357,0.5,"Que filme ruim, não assistam."
785929,Cristina Costa,4.4,
796643,Renata Ferreira 589,0.8,
465545,Gustavo Reis 209,8.6,Excepcional! História envolvente e atuações impecáveis.
619401,Carolina Fernandes 530,,
1184243,Daniela Teixeira 284,8.9,"Obra-prima do cinema, simplesmente espetacular."
590425,Eduardo Gomes 493,9.2,Excepcional! História envolvente e atuações impecáveis.
567729,Carolina Almeida 690,9.8,Perfeito! Um dos melhores filmes que já vi.
368942,Paulo Lopes 170,2.8,Péssimo em todos os sentidos.
1074763,Bruno Costa 131,1.7,Não recomendo de jeito nenhum.
613345,Mônica Reis,9.7,Perfeito! Um dos melhores filmes que já vi.
861267,Matheus Mendes 604,9.4,
624733,Camila Oliveira 485,6.0,
483877,Marcelo Nascimento 103,0.1,"Que filme ruim, não assistam."
499033,Renata Monteiro 529,0.7,"Terrível, um dos piores que já vi."
1184308,Cristina Santos 734,3.7,"Não gostei, história confusa."
499441,Roberto Rodrigues 468,2.1,Horrível! Perda de tempo.
920097,Marcio Teixeira 481,9.5,
1001884,Isabela Gomes 608,5.9,Assisti até o final mas não me marcou.
499230,Lucas Silva 161,5.5,"Poderia ser melhor, mas não é ruim."
427793,Felipe Silva 449,5.0,Assisti até o final mas não me marcou.
713235,Mariana Nascimento 253,3.1,"Não gostei, história confusa."
1327125,Fábio Ribeiro 637,6.4,"Mediano, tem seus momentos mas nada demais."
583505,Vinícius Martins 320,6.6,"Filme ok, nada de especial."
